Column1,ï»¿problem_id,problem_id,translated,_1
219,220,"['""#hoesaintloyal"" well they\'re hoes,no one expects them to be loyal'",他们是妓女，没人指望他们会忠诿,
220,221,"['""ol bitch ass"" ",老婊子,
221,222,"['""Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo'",我厌倦了黑鬼转发米莉·赛勒斯的裸体那婊子不是什么坏东西lmaooo',
222,223,"['""Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you'",仅仅因为托尼罗莫在小牛的比赛并不意味着他仍然不是一个婊子。。去他们的牛仔女孩哈哈婊子操你”,
223,224,"['"": Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""\nMe: *rolls on the floor, laughing*'",：天哪，弗雷迪·海莫尔在查理和巧克力工厂”\n梅：*滚在地板上，笑着*',
224,225,"['""""I don\'t want to have sex with my gf because I feel like I\'m using her.."" - anonymous"" Whata faggot'",我不想和我的女朋友做爱，因为我觉得我在利用奿.匿名什么同性恋”,
225,226,"['""One of your followers with this  ",'你的一个追随耿,
226,227,"['""If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!'",如果你这个婊子总是明目张胆地唠叨，她会在乎的！”或者只是个讨厌的婊子,
227,228,"['""These catfish hoes thinkin they slick.. But niggas catching on ""'",这些鲶鱼妓女认为它们很光滑。。但黑鬼却在抓狂”,
228,229,"['""Can\'t worry about a bitch that ain\'t worried bout me"" #real'",不能为一个不为我担心的婊子担心真的',
229,230,"['""Side hoes are for insecure niggas that can\'t handle a real one.""'",侧锄是为不安全的黑人，不能处理一个真正的。,
230,231,"['"" Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" '",Lmao！这个婊子在帐篷里跑来跑去，好像要搞砸什么东西似的,
231,232,"['""My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers ""'",我表弟说他和他的兄弟们共用妓女。他说分享就是关心，他爱他的兄弟们,
232,233,"['""i\'m hungry but ionn wanna spend my money on food""Broke hoe problems '",我饿了，但我不想把钱花在食物上”打破了妓女问题',
233,234,"['""Dese hoes be LYIN to all of us nigga""'",我们所有的黑鬼都会被欺骗,
234,235,"['""Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash'",伊莱·曼宁在本赛季的第27次截击中领先,
235,236,"['""USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team.  ",”南加州大学资深RB安东尼布朗称主教练史蒂夫萨尔基西安是种族主义者，并退出球队,
236,237,"['""Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy'",你猜怎么着？我也没有时间听你抱怨！再见！”Stfu pussy',
237,238,"['""Chilling  ",”冷,
238,239,"['""I ain\'t sharing no bitch if you mines you mines ""'",我不会分享任何婊子如果你地雷你地雷,
239,240,"['""money only impress the simple broke bitches""'",钱只会打动简单的穷婊子,
240,241,"['""#Pisces will never be anybody\'s bitch, they don\'t let people control or change them."" Rigghhht'",双鱼座永远不会成为任何人的婊子，他们不会让别人控制或改变他们。,
241,242,"['""tuku ho idk blah blah blah"" '",tuku ho idk blah blah blah,
242,243,"['""I\'m not mad cuh hahaha"" suure.. tuku ho ita! '",我没有生气，因为哈哈哈”suure。。图庿何伊塔,
243,244,"['""These hoes is crazy""'",这些妓女疯了,
244,245,"['""You ain\'t ever gonna be a slice bitch."" Kevin hart. (:'",你永远不会成为一个小贱人。”凯文·哈特:',
245,246,"['""Oomf so fuckin fine tho  dam"" her, don\'t be no bitch.'",噢，太他妈的好了，”她说，别当婊子。,
246,247,"['""I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags'",我想知道那个在马加卢夫绿4个男孩喝酒的女孩是否有推特”她可能给同性恋者发裸体煿,
247,248,"['""#NewSATQuestions\nYeah bitch, yeah bitch, call me _______:\na.) Maybe\nb.) Steve-O\nc.) Later\nd.) Jesse Pinkman""\n@machinegunkelly'",NewSATQuestions\nYeah bitch，yeah bitch，call me.\uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu\n@机器unkelly',
248,249,"['""Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right'",在她的大腿之间，紧挨着她的阴部＿gt＿gt；；它是唯一正确的”,
249,250,"['""Would you still love me when I\'m no longer young and beautiful?"" No. Ugly monkey ass.'",当我不再年轻美丽时，你还会爱我吗？”不，丑陋的猴子屁股,
250,251,"['""y\'all come through the front.""bitch I ain\'t coming'",你们都从前面过来。”婊子，我不来了',
251,252,"['""faggot bitch"" ",同性恋婊子,
252,253,"['""yea, I\'m on my iPad. I don\'t work this Friday. Let\'s ball this faggot up work 2-5'",是的，我在iPad上。这个星期五我不工作。让我们把这个烂摊子往上推2-5',
253,254,"['""#GerrysHalloweenParty ",'35；GerrysHalloweenParty,
254,255,"['""Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* ",Chrus still supahot tho拿着考试走向老师，把考试扔到那个婊子的脑袋里*,
255,256,"['""I love eating pussy lol I never get full lol I can eat that shit forever lol"" and ever.'",我喜欢吃娘娘腔，哈哈，我从来没有得到充分的哈哈，我可以吃狗屎永远哈哈”永迿,
256,257,"['""""No slushes hoes nasty anyway fam""them hoes taste like meds""'",'没有泥锄讨厌反正fam”他们妓女味道像药,
257,258,"['""No slushes hoes nasty anyway fam""'",没有泥泞妓女恶劣无论如何，家人,
258,259,"['""BOBBY BITCH-by be getting me live as fuck"" hell yea i play that hoe before my workout'",鲍比婊子让我活得像他妈的见鬼，我在锻炼前就玩妓女”,
259,260,"['""Yo bitch is Gucci Mane  : My bitch a stoner  ",你的婊子是古奇鬃毛：我的婊子是一个石匿,
260,261,"['""I can ride your bitch with no handle bars""'",我可以骑你的婊子没有把手,
261,262,"['""And if you ain\'t a hoe get up out my traphoussseeeee""'",如果你不是妓女，就从我的特拉福斯里出来,
262,263,"['""15 sad TV character deaths we\'re still bitter over... ",5个悲伤的电视角色的死亡，我们仍然为之痛苦。。,
263,264,"['""These harbor bitches are all ""Party Bus hoes"""" Lol all?'",这些港口婊子都是”派对巴士妓女哈哈哈？”,
264,265,"['""pussy"" love it'",娘娘腔”喜欢它',
265,266,"['""Ultraviolence video, its coming you little bitch! #MTVHottest Lana Del Rey ",超级暴力视频，它来了，你这个小婊子＿拉娜·德雷先生,
266,267,"['""On my way to fuck your bitch ",在我去操你婊子的路上,
267,268,"['""A smuggler explains how he helped fighters along the ""Jihadi Highway"": ",”一名走私犯解释了他是如何帮助圣战公路”沿线的战士的：,
268,269,"['""""Aww their avis look so cute together  ",啊，他们的阿维斯在一起真可爱,
269,270,"['""""Its simple, dont be a hoe=dont worry about being exposed "" fight me""why ?'",”很简单，别当妓女=别担心被曝光打我”为什么？”,
270,271,"['""whys this bitch boosting herself ",为什么这个婊子自夿,
271,272,"['""bet not be no bitches! ""  Kim bye!!!'",我打赌不是婊子！”再见！！！',
272,273,"['""Damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. Drive these bitches loco'",他妈的，我得保护我的微博。。跟踪者很烦人你有那个笨蛋。把这些婊子开过来,
273,274,"['""I\'m making marack my girlfriend ."" aye b you pullin hoes just like o taught you'",我要让马拉克成为我的女朋友。”是的，你就像o教你的一栿,
274,275,"['""Bruno fag boy"" you love me.'",布鲁诺同性恋男孩”你爱我。”,
275,276,"['""I must be a bitch you are  sike naw"" This why we always beefing '",我一定是个婊子，你才不会”这就是为什么我们总是在一起的原因',
276,277,"['""Down 6-1, #Yankees look to rally in the bottom of the 9th."" #RALLYCAP'",落吿-1＿洋基队希望在笿局的底部反弹。拉力赿,
277,278,"['""Don\'t take advantage of a nice personhoes""everyjuan'",不要占好人的便宜”everyjuan',
278,279,"['""Happy birthday bitch nigga Thanks pal'",生日快乐，婊子，黑鬼，谢谢你，朋友”,
279,280,"['""Sad knowing that most hoes won\'t fuck with you bc you ain\'t got stacks."" wait till friday'",悲哀的是，知道大多数妓女不会操你，因为你没有堆栈。”等到星期五',
280,281,"['""cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca'",辛科狗屎更难他妈的黑鬼”是的，但你他妈的有丰富的朋友，因为你是一个家庭男孩，他妈的尼卿,
281,282,"['""ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""'",呃，我上个星期天说过……就像上个星期天我在那儿一样。再读一避,
282,283,"['""I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake..'",我只打真正的黑鬼的脸，因为一个娘娘腔的黑鬼会打我的右背部”强烈的糊状物或震动,
283,284,"['""My pussy still fresh"" &lt;----- something stank girls say.'",我的阴部还很新鲜lt＿---有些臭女孩说的话。,
284,285,"['""Ass slapping is one the greatest things. Haha. "" I slapped a girl on the ass. . She got mad I aint get pussy for a week'",打屁股是最伟大的事情之一。哈哈。”我打了一个女孩的屁股。她生气了，我一个星期都没有阴部亿,
285,286,"['""yeah Texans are so much better you fucking retard"" I see that you\'re mad about this.'",是啊，德州人比你他妈的笨蛋强多了”我知道你对这个很生氿,
286,287,"['""Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE!"" ..looking like black&amp;milds out here'",第二届世界跆拳道联合会有黑婊子和金发女郎。。请有几个座位锄”。。在这里看起来像黑牛奶,
287,288,"['""There\'s a lane some bitches need to stay in "" the left n get right the fuck outta our face '",有些婊子需要呆在一条小巷里”左边，右边他妈的滚开',
288,289,"['""I hate when boys deny that they have bitches "" smh'",我讨厌男孩否认他们有婊子”smh',
289,290,"['""Ya nigs out there still saying y\'all don\'t eat butt?!"" WITH A STRAIGHT FACE!'",你们还在说你们不吃屁股？！”一脸坦然！”,
290,291,"['""Im a boss ass bitch"" ...that needs to sit in a corner'",我是个混蛋老板”…需要坐在角落里,
291,292,"['""He\'s a hoe , I can\'t""'",他是个妓女，我不能,
292,293,"['""Me And Paul Thinkin Bout Gettin Rentals For Da Weekend ""oooh shit bitches betta stay out da streets'",我和保罗想租个周末的房子”噢，狗娘养的，贝塔，别在大街上跑了',
293,294,"['""bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it\'s a different story. ""'",当他被关起来的时候，婊子们把他们压下去。。。但如果一个黑人上大学或参军，情况就不同了,
294,295,"['""why do my friends hate me"" because you a ratchet hoe..'",我的朋友为什么恨我”因为你是棘轮锄夿.,
295,296,"['""No love for these fuck niggas"" hoes*'",不爱这些该死的黑鬼,
296,297,"['""Hot meat ",热肉,
297,298,"['""Sniff ",'嗿,
298,299,"['""These bitches love Sosa""'",这些婊子爱索萨,
299,300,"['""I legit watched it for about 30 or 40 seconds SO DID I WTF"" prob cause were retarded smh'",我合法地看了大线0房0秒，所以我是WTF”问题原因是迟钝smh',
300,301,"['""What should I name my cat, ideas?"" Mr pussy'",我应该给我的猫取什么名字，好吗？”普西先生,
301,302,"['""u see the damn phone ringing? "" when you married bitches makes demands!!!! You haven\'t called me'",你看到该死的电话响了吗？”当你们结婚的时候，婊子们提出要求！！！！你还没给我打电诿,
302,303,"['""Tevin is my favorite sophomore I think he\'s so funny"" Hes really not. Lmaoo hes a little hoe'",特文是我最喜欢的大二学生，我觉得他很有趣”他真的不是。他是个小锄夿,
303,304,"['""10 sex positions ",0个性姿势,
304,305,"['""is bored supposed to be cute, you faggot?"" Sometimes'",无聊是不是很可爱，你这个同性恋？”有旿,
305,306,"['""One mans trash  is another mans treasure ""'",一个人的垃圾是另一个人的财富,
306,307,"['""I don\'t got no type. Bad bitches is the only thing I like"" *Iongotnotype'",我没有类型。坏婊子是我唯一喜欢的Iongotnotype”,
307,308,"['""lassen cc , the coach wants me"" i feel it youll get more my nig no doubt'",拉森cc，教练要我”我觉得你会得到更多我的尼格毫无疑问',
308,309,"['""god teeth , gold chain\nwhite bitches , cocaine""'",上帝的牙齿，金链\n白婊子，可卡因,
309,310,"['""Its me hoe, its me hoe"" shhhhh'",是我的妓女，是我的锄夿,
310,311,"['""In D.C., we call them rollers, in Chiraq we call them thots."" All across America they have been known as a hoe.'",在华盛顿，我们称他们为滚轴，在希拉克，我们称他们为thots。”在整个美国，他们都被称为锄夿,
311,312,"['""I\'m gonna miss that bitch of a bus driver...""no you won\'t. Don\'t lie'",我会想念那个婊子养的公共汽车司机…”不，你不会的，别撒谎”,
